CollectabilityID,ProviderID,TimeFrom,TimeTo,Town,Location,Sensortype,IoTDevice,Restrictions,Comment,TopicName,Provider IP,ZTNetworkID
g3pul9g,XCW,2021-12-04 23:11,2022-01-15 02:45,Midleton,Familyroom,FlawSensor,HTC Magic,None,None,warmly1descriptive1squeak1mark0,192.168.0.108,vdd5y58n2ij4zyja
25bws5e,GHC,2022-05-18 17:05,2022-02-16 21:21,Ennis,Bedroom,PressureSensor,Samsung Galaxy F62,None,None,judgementally0tacky000fruit0,201.215.235.109,#REF!
zahvyfd,KTC,2021-11-17 18:23,2021-09-27 19:19,Drogheda,Garage,MotionSensor,HTC Desire 628,None,None,loyally1sparkling0hammer0fruit1,201.215.235.109,36of96tx2knsbbsu
ypp2tr5,EZY,2022-05-27 02:04,2022-01-23 13:26,Newtownabbey,Garage,MotionSensor,OnePlus 7,None,None,wetly1kindly1paddle1flame0,201.215.235.109,3ut45e0b8uq1i0wo
0bjsikv,GRM,2021-12-17 11:17,2021-06-21 09:50,Arklow,Familyroom,LevelSensor,HTC Desire 320,None,None,innocently1adventurous101bead0,201.215.235.109,no6eaf602ryth0k9
hzvlabb,UWS,2021-10-14 03:17,2022-04-22 04:43,Newbridge,Frontyard,ParticleSensor,Samsung Galaxy M21s,None,None,enthusiastically0axiomatic001hole1,192.168.0.108,iok5x3b1b4fy4kiv
sn761ys,EZY,2021-04-18 05:14,2021-09-01 11:49,Cobh,Backyard,ContactSensor,HTC One VX,None,None,painfully0adjoining0file1suggestion0,201.215.235.109,q04dz7qzqnatqjnd
3ifoqe2,LYC,2022-04-09 04:14,2021-11-22 13:58,Athlone,Frontyard,ParticleSensor,Huawei P40 lite,None,None,hourly1deserted0need0waves0,201.215.235.109,iok5x3b1b4fy4kiv
solln66,JNU,2021-10-15 11:59,2021-11-05 03:32,Dundalk,Basement,ContactSensor,Nokia 1.3,None,None,madly0lame000rice0,201.215.235.109,ueht498angrv3ci7
rqssxma,PZA,2021-06-29 08:54,2021-12-18 02:18,Mallow,Bathroom,PhotoelectricSensor,#REF!,None,None,innocently1friendly101minute0,192.168.0.108,b1k0vea1fk017q9m
mzurb1t,WZP,2021-08-01 07:20,2022-03-26 16:50,Limerick,Basement,FlameSensor,HTC Desire 728 Ultra,None,None,tenderly0goofy1use1building0,192.168.0.108,t6kozbztucd51of1
293vf3p,PCS,2021-02-13 19:41,2021-05-26 19:06,Laytown-Bettystown-Mornington,Bedroom,ProximitySensor,Sony Xperia 1 II,None,None,occasionally1milky001waves1,188.247.201.145,c1l1nl7obwvny90q
qqguk6n,FRE,2022-02-26 12:20,2022-03-26 06:35,Portlaoise,Frontyard,ElectricalSensor,Asus PadFone mini,None,None,frankly0angry1doubt1spoon0,201.215.235.109,b1k0vea1fk017q9m
fzxpulr,PKD,2021-09-04 10:13,2022-03-26 19:27,Kilkenny,Bathroom,ContactSensor,Samsung Galaxy A12,None,None,loyally1jumbled100stitch0,50.109.201.254,uwijmm66u1c5glkj
3apjviq,PKD,2021-04-22 18:52,2021-03-23 19:04,Galway,Familyroom,PressureSensor,Nubia Z9 Max,None,None,previously1round100cough0,50.109.201.254,uwijmm66u1c5glkj
nkmpal5,THA,2021-03-12 23:04,2021-07-05 19:27,Celbridge,Backyard,PressureSensor,Samsung Galaxy A42 5G,None,None,literally1grubby101flame0,192.168.0.108,uwijmm66u1c5glkj
ju12zx2,ETF,2021-08-26 10:17,2021-12-07 04:41,Newbridge,Garage,LevelSensor,HTC Desire 825,None,None,anyway1broad1hook1scene0,201.215.235.109,tw70s3ahow3wkrzz
bk5tjnb,PXK,2021-06-28 16:39,2022-01-07 01:33,Newbridge,#REF!,ContactSensor,HTC U11,None,None,fervently1knowing000ear0,192.168.0.108,cir5k6j7cn5u7yx4
ewjv7ln,PKD,2022-02-03 19:06,2022-03-02 21:24,Lisburn,Bathroom,LeakSensor,Asus PadFone Infinity 2,None,None,queasily0broad001request1,50.109.201.254,t6kozbztucd51of1
426mz6j,PCS,2021-06-17 16:08,2021-01-30 14:16,Newry,Bathroom,VisionAndImaging Sensor,Honor 7i,None,None,thoughtfully0adjoining001desk1,188.247.201.145,t8c5v3kytd2qdhcf
rujgvmp,WJN,2021-04-05 02:24,2021-05-15 00:47,Banbridge,Familyroom,ContactSensor,Oppo Neo 7,None,None,warmly1last1paddle0rate0,192.168.0.108,2k02b713l8le1fge
63nr8bl,UFF,2021-06-10 09:21,2021-11-05 11:55,Ennis,Familyroom,ParticleSensor,Huawei Ascend P2,None,None,finally0ragged001tooth1,192.168.0.108,qe6rie9fhd65tb6w
ymt1bud,JNU,2021-08-23 14:20,2021-07-17 06:53,Ballymena,Basement,TemperatureSensor,Huawei P9,None,None,ultimately1descriptive1use1scale1,201.215.235.109,kwvtcvn07oeqno3a
ocwlazj,FLF,2021-01-27 01:15,2022-01-21 06:58,Celbridge,Familyroom,ParticleSensor,Asus PadFone mini,None,None,keenly0spiky0punish1stone0,201.215.235.109,7dy5ik5jehbnn5yc
22usunt,ETF,2021-07-25 13:26,2021-04-04 02:07,Tralee,Kitchen,LeakSensor,Nokia C2 Tava,None,None,famously1zany1deliver0crowd0,201.215.235.109,yveso0u9t6nczfyz
m78mjna,UWS,2021-08-06 17:28,2021-03-16 18:04,Portlaoise,#REF!,ContactSensor,HTC Legend,None,None,truly0recondite0man1wax1,192.168.0.108,trge3fb3wlkx54fv
iqrze3z,PXK,2021-06-25 22:49,2022-06-01 13:21,Portlaoise,Diningroom,MotionSensor,Huawei Nova/Plus,None,None,silently1gruesome101fruit1,192.168.0.108,p7cudq83woujsfif
7o6ni7t,EZY,2021-02-14 01:13,2021-06-19 17:57,Omagh,Livingroom,PhotoelectricSensor,Nokia 1.3,None,None,questioningly0excited1pack0weight1,201.215.235.109,n336d0kj387ysry3
1yqvoa8,GWG,2021-07-19 01:57,2022-03-31 15:39,Newtownards,Frontyard,TemperatureSensor,Honor 2,None,None,hardly1quirky0use0suggestion1,201.215.235.109,dju81a29lo4lj14u
gh2k1hz,EZY,2022-02-06 16:32,2021-06-24 00:50,Ashbourne,Diningroom,TemperatureSensor,Honor Magic,None,None,basically0sleepy100rake1,201.215.235.109,73yj6owur5ph8kd8
0xjwv3q,GHC,2022-04-19 17:55,2021-04-18 13:27,Letterkenny,GuestRoom,ParticleSensor,Nubia Z5S mini NX403A,None,None,correctly1sparkling0doubt1suggestion1,201.215.235.109,bq60f6d2c6k5stak
j0vy6nw,QAR,2021-11-21 06:30,2021-12-01 07:39,Larne,Backyard,FlawSensor,Honor 7C,None,None,innocently0easy0unite0seed1,192.168.0.108,uzs09gps79d8xhj1
htnqydw,EZY,2021-12-22 22:12,2022-04-12 20:10,Armagh,#REF!,RadiationSensor,HTC Wildfire X,None,None,readily1impartial001straw0,201.215.235.109,p4jfbt6pnqrrl4z5
k1mxffx,EZY,2021-03-23 11:03,2021-05-23 22:56,Dundalk,Familyroom,LevelSensor,Samsung Galaxy S6/Edge,None,None,totally0dreary100beginner1,201.215.235.109,ueht498angrv3ci7
iinhy4x,MCY,2021-01-31 10:35,2021-07-15 16:10,Carrigaline,#REF!,ContactSensor,HTC ChaCha,None,None,properly0aquatic0charge1teaching1,201.215.235.109,ut79tod87tkvjybf
092jdzp,MCY,2022-05-28 09:26,2021-12-27 16:08,Coleraine,Backyard,ProximitySensor,Samsung Galaxy A8s,None,None,unexpectedly0jumbled100shirt1,201.215.235.109,uwijmm66u1c5glkj
ntjs9d6,BCX,2021-03-16 12:09,2022-05-21 13:51,Carrigaline,GuestRoom,MetalSensor,HTC Magic,None,None,zealously1faint100calculator0,#N/A,oaz2cdqcc6833628
pyfk5gb,WJN,2021-09-21 11:34,2021-09-27 23:57,Enniskillen,Bathroom,VisionAndImaging Sensor,HTC Exodus 1s,None,None,loyally0female101rifle0,192.168.0.108,j48xbdqutkfi8krz
furvnuz,UFF,2021-02-06 23:39,2022-04-03 15:54,Galway,Livingroom,VisionAndImaging Sensor,Samsung Galaxy S9/+,None,None,partially1unsightly0use1beef1,192.168.0.108,t8c5v3kytd2qdhcf
xla5s6g,LYC,2021-10-04 23:55,2022-04-20 17:37,Wexford,#REF!,MetalSensor,HTC Desire 326G,None,None,accidentally0descriptive0play1pets0,201.215.235.109,t6kozbztucd51of1
c9bkn92,FRE,2021-04-25 02:03,2022-03-07 16:55,Larne,Basement,ElectricalSensor,Huawei Y7p,None,None,curiously0chivalrous000ants0,201.215.235.109,p4jfbt6pnqrrl4z5
pvk8g4e,PXK,2021-12-30 16:03,2021-04-24 00:20,Malahide,Backyard,VisionAndImaging Sensor,Huawei Nova 3,None,None,anyway1brave001look1,192.168.0.108,milc8lbibmlyfk66
pcctf51,JNU,2022-04-24 20:10,2021-02-26 01:57,Antrim,Bathroom,ProximitySensor,Asus PadFone Infinity 2,None,None,mockingly0quirky1use1property0,201.215.235.109,lrv8gh0n8buombcc
p8s3hye,SLZ,2021-10-11 10:01,2021-09-03 16:55,Cookstown,Garage,ParticleSensor,Nokia 3.4,None,None,tediously0jumpy101throat1,192.168.0.108,c1l1nl7obwvny90q
kxml038,PCS,2022-04-04 22:05,2022-04-21 18:06,Omagh,Bedroom,FlameSensor,Samsung Galaxy S6 Edge+,None,None,effectively0aggressive000letter0,188.247.201.145,kwvtcvn07oeqno3a
a8a6db5,QAR,2022-02-25 17:38,2021-03-16 08:26,Sligo,Kitchen,PressureSensor,Asus ROG Phone 5,None,None,optimistically1disgusted100parcel0,192.168.0.108,y655amu5rcrrq49n
4d3hu1d,WZP,2021-01-20 01:26,2022-04-02 00:16,Bray,GuestRoom,ContactSensor,Nokia C20/G10,None,None,curiously1thin100calculator1,192.168.0.108,t8c5v3kytd2qdhcf
m7kff0o,ETF,2021-01-15 07:06,2022-03-14 13:59,Sligo,Diningroom,VisionAndImaging Sensor,Huawei P30,None,None,obediently1adventurous1man1jewel0,201.215.235.109,0ucos3od59yrm896
jis3ykx,GHC,2022-02-21 21:43,2022-03-08 23:07,Portadown,#REF!,PhotoelectricSensor,Samsung Galaxy S4,None,None,diligently1tranquil001use1,201.215.235.109,s6jcxnfn8ck7uiyz
aypu9d3,FRE,2021-02-03 05:53,2021-08-28 07:38,Ennis,Frontyard,MetalSensor,HTC Desire 10 Pro,None,None,thoughtfully1jumbled0tremble0apparatus1,201.215.235.109,h5yr9u52kg7c7y8d
cje71hq,HKX,2021-07-25 11:27,2021-08-07 19:42,Ballymena,Bathroom,MetalSensor,Asus ROG Phone,None,None,crazily1alluring0own1ring0,201.215.235.109,trge3fb3wlkx54fv
bgxjyda,XCW,2021-01-25 14:37,2021-03-01 18:20,Ennis,Bathroom,PressureSensor,Asus ZenFone Live L2,None,None,solemnly1wonderful100sheet0,192.168.0.108,apneovwjunmfhf6v
qa9l46p,UFF,2021-11-19 21:56,2021-12-04 13:08,Maynooth,Bedroom,TemperatureSensor,Nubia Z5S mini NX405H,None,None,effectively1knotty0pack0hair0,192.168.0.108,iok5x3b1b4fy4kiv
f1uz41y,BCX,2021-07-13 08:59,2021-07-28 22:40,Mallow,GuestRoom,ParticleSensor,Huawei P20,None,None,however1excited000nerve0,#N/A,71h2hettdsze0ap4
hr2pnas,THA,2021-08-02 12:53,2021-07-26 06:37,Omagh,Diningroom,PressureSensor,Honor V30/30 Pro,None,None,unethically0broad1observe1hat1,192.168.0.108,2qk4fwug7oxoc5f6
89wa5as,HKX,2022-01-15 04:43,2022-04-15 02:13,Drogheda,Kitchen,TemperatureSensor,Sony Xperia 1 II,None,None,cruelly0special1sprout0ants1,201.215.235.109,azlm1vc3jxvdj59f
310xe6y,LYC,2021-08-17 01:44,2022-02-12 11:15,Midleton,Backyard,RadiationSensor,Nubia N1,None,None,innocently1lively0shiver0bushes1,201.215.235.109,uzs09gps79d8xhj1
d7k79tg,PZA,2021-01-28 20:50,2022-03-20 00:11,Newtownabbey,GuestRoom,FlawSensor,HTC Desire 620/G,None,None,cheerfully0enormous0inform0design1,192.168.0.108,azlm1vc3jxvdj59f
a3rjy4l,EPD,2021-10-31 21:48,2022-04-21 21:01,Omagh,Garage,ParticleSensor,HTC One M9+,None,None,bravely0aggressive0stay1table1,201.215.235.109,kwvtcvn07oeqno3a
ib687f0,FRE,2021-07-18 00:52,2021-01-03 05:17,Wexford,Livingroom,VisionAndImaging Sensor,HTC One M9+ Supreme Camera Edition,None,None,speedily1elderly0whine0downtown1,201.215.235.109,dju81a29lo4lj14u
ag1c337,GRM,2022-01-27 03:07,2022-01-17 07:28,Newry,#REF!,FlawSensor,Honor Holly 3,None,None,however0painstaking1arrange0plate1,201.215.235.109,yveso0u9t6nczfyz
omfjzon,PXK,2021-12-09 16:22,2021-05-08 14:14,Letterkenny,Backyard,PhotoelectricSensor,Honor 6X,None,None,healthily1likeable100throat1,192.168.0.108,9qtq727b3kcpvkb4
zxcpd6w,GHC,2022-04-21 01:35,2021-12-28 13:53,Newtownards,Diningroom,ContactSensor,Nokia C20/G10,None,None,coolly0easy0squeak0walk0,201.215.235.109,77pp7adrvnrqzy59
769mb6l,MHE,2021-04-24 21:30,2022-03-31 09:26,Balbriggan,Kitchen,LevelSensor,Honor 30S,None,None,painfully0thundering001home1,201.215.235.109,ep5y6wvuh827xfd3
aw81ld8,WJN,2022-02-06 03:06,2022-02-14 15:17,Strabane,#REF!,VisionAndImaging Sensor,Samsung Galaxy Xcover 4,None,None,ultimately0wonderful0yawn1day1,192.168.0.108,ry3oogsngyvwu92y
iffg82w,LYC,2021-11-11 20:16,2022-01-09 23:55,Ennis,Kitchen,FlawSensor,Samsung Galaxy A9 Pro (2016),None,None,jubilantly1scintillating101spark0,201.215.235.109,o4bcybyqx0s0s3s9
ttexkn3,WZP,2022-05-04 18:04,2021-09-22 02:51,Midleton,GuestRoom,PressureSensor,Huawei Mate 10 Lite,None,None,enthusiastically1madly101jail1,192.168.0.108,ueht498angrv3ci7
qxhydz7,UFF,2021-09-02 18:53,2021-11-06 01:34,Strabane,Diningroom,PositionSensor,Samsung Galaxy S5,None,None,helplessly1adventurous101pets1,192.168.0.108,rnmazdpc2ds6ypoj
49zxiw2,GHC,2022-04-21 11:01,2022-01-11 09:50,Tullamore,Diningroom,LeakSensor,OnePlus 3,None,None,needily1descriptive101property0,201.215.235.109,zgbifffo7bzqaiki
nn3lxv2,PCS,2021-10-10 18:34,2021-10-04 22:02,Swords,Backyard,ParticleSensor,HTC ThunderBolt,None,None,possibly1spectacular1deliver1engine0,188.247.201.145,cqcho4z61zck6qvl
m3ncv2o,WRV,2021-02-04 18:27,2021-08-02 20:51,Bray,Basement,FlawSensor,OnePlus 7,None,None,literally1knotty101calculator0,192.168.0.108,rhvw654gjo9fkpol
xkv73uy,PCS,2022-01-24 16:43,2021-06-24 21:56,Letterkenny,GuestRoom,ElectricalSensor,Samsung Galaxy A6/+,None,None,deeply1nebulous1pack0pen1,188.247.201.145,73yj6owur5ph8kd8
w8qkg8x,MCY,2021-05-02 13:52,2022-02-22 02:24,Clonmel,Bathroom,LevelSensor,Samsung Galaxy Note 9,None,None,yearningly1knotty001unit0,201.215.235.109,#REF!
cihb724,ETF,2022-05-27 01:56,2021-01-01 21:40,Laytown-Bettystown-Mornington,Backyard,FlawSensor,Sony Xperia Z2,None,None,innocently0nutritious1settle1minute0,201.215.235.109,j48xbdqutkfi8krz
n1alhuw,THA,2021-08-04 17:08,2021-05-19 09:22,Limerick,Kitchen,PressureSensor,Samsung Galaxy S6 Edge+,None,None,upwardly1gruesome1sparkle1egg1,192.168.0.108,olhnp0uuzkec6y1m
5nk3gpl,MHE,2022-06-04 02:46,2022-01-20 20:28,Larne,Bedroom,MotionSensor,Samsung Galaxy M62,None,None,innocently0ill-fated001scale0,201.215.235.109,hgo1gi21sxma4nqr
9xsfb3z,WZP,2021-08-29 01:48,2021-07-16 18:31,Castlebar,GuestRoom,ProximitySensor,Sony Xperia L4,None,None,hungrily1disgusted100ants0,192.168.0.108,2jtwbnj7sn5f79bp
k7jh2bv,HKX,2021-12-21 13:48,2021-04-30 18:17,Antrim,Garage,ParticleSensor,HTC Desire 728 Ultra,None,None,foolishly1mixed1program0zebra1,201.215.235.109,v3ev87nc5c1nv4jj
ttgd3t0,GHC,2021-10-13 06:59,2022-02-12 06:49,Belfast,Bathroom,FlawSensor,Nubia Prague S,None,None,carelessly1adventurous0squeak0sheep0,201.215.235.109,hgo1gi21sxma4nqr
bqubsy1,LYC,2021-07-07 15:53,2021-03-23 14:34,Killarney,Bathroom,TemperatureSensor,HTC Rhyme,None,None,altogether0enormous1use0pear0,201.215.235.109,qjfg1kokj9pqw4gm
33r8wug,MCY,2022-03-26 00:24,2021-11-07 03:30,Laytown-Bettystown-Mornington,Diningroom,ContactSensor,Asus ZenFone 7,None,None,literally1nonstop100hair0,201.215.235.109,g18557oab9ncybmc
1mb8op7,GWG,2021-09-05 07:49,2021-04-09 20:51,Kilkenny,Familyroom,LeakSensor,Honor 20 lite (China),None,None,annually0bright0whine1design0,201.215.235.109,rhvw654gjo9fkpol
69n7cca,WZP,2022-05-04 20:46,2021-09-30 13:32,Carrigaline,Frontyard,MotionSensor,Oppo N3,None,None,coolly1adventurous100market1,192.168.0.108,tel62pqk5l2yjfy3
oyh7myz,GHC,2021-08-07 03:22,2021-06-24 21:39,Greystones,#REF!,RadiationSensor,Huawei P20,None,None,altogether1abandoned1own1shirt1,201.215.235.109,yemz3zhla9vdq9xx
tl0xq86,HAB,2021-05-13 21:39,2021-09-24 15:23,Newtownards,Bedroom,MotionSensor,HTC Desire 500,None,None,sweetly1voiceless100ear1,201.215.235.109,2k02b713l8le1fge
61v39q6,BCX,2021-03-14 18:03,2021-04-18 11:04,Carlow,Garage,VisionAndImaging Sensor,Nubia Z17s,None,None,effectively0goofy1pack1property1,#N/A,wwc5rq2o0ju197if
f749mv3,ETF,2022-05-08 23:20,2022-05-11 06:37,Newtownabbey,Kitchen,FlameSensor,HTC First,None,None,successfully1broad000existence0,201.215.235.109,bq60f6d2c6k5stak
iatzn6q,EPD,2021-01-25 12:20,2021-05-15 07:57,Kilkenny,Kitchen,VisionAndImaging Sensor,OnePlus 6,None,None,repeatedly0vagabond1report0side1,201.215.235.109,tel62pqk5l2yjfy3
28gcuu6,PKD,2021-05-11 00:53,2021-03-15 16:49,Clonmel,Basement,ElectricalSensor,Oppo R15 Pro,None,None,regularly1difficult1cause1apparatus1,50.109.201.254,61lplzylaj3rc6ej
cecyiou,BCX,2021-05-26 03:29,2022-04-20 00:31,Naas,Basement,VisionAndImaging Sensor,Samsung Galaxy A20s,None,None,technically0imaginary000engine1,#N/A,ee7iao8t9o6ki77e
p90gxsb,PXK,2022-04-03 12:10,2021-04-11 15:05,Leixlip,Frontyard,PositionSensor,Asus ZenFone 6 (2014),None,None,literally0faint1tie0servant1,192.168.0.108,rnmazdpc2ds6ypoj
wztm934,LYC,2021-09-13 18:22,2021-05-14 19:08,Castlebar,Backyard,PhotoelectricSensor,Honor U8860,None,None,enthusiastically1blue100spoon0,201.215.235.109,3ut45e0b8uq1i0wo
6bt5583,KTC,2021-12-01 04:41,2021-12-07 07:49,#REF!,Bedroom,PressureSensor,Asus ZenFone 5 (2014),None,None,fast0quirky001jail0,201.215.235.109,bq60f6d2c6k5stak
mgcmuy4,THA,2021-01-26 11:29,2022-04-07 23:00,Kilkenny,Diningroom,TemperatureSensor,HTC Desire 630,None,None,rudely0special001toe0,192.168.0.108,olhnp0uuzkec6y1m
6n5tq6n,FVC,2021-11-11 12:10,2021-10-22 10:20,Strabane,Basement,TemperatureSensor,Honor Holly,None,None,altogether1jumpy101battle0,201.215.235.109,ts9neu8jvhvlkmpx
vtmyegy,PKD,2021-12-15 15:26,2021-10-02 16:10,Greystones,GuestRoom,ProximitySensor,Sony Xperia 8,None,None,totally0imaginary0jail1home1,50.109.201.254,trge3fb3wlkx54fv
wnj63st,FVC,2021-09-28 16:05,2021-02-05 19:34,Celbridge,Backyard,MetalSensor,HTC ThunderBolt,None,None,fortunately1clear100zebra1,201.215.235.109,qjfg1kokj9pqw4gm
k1747b2,PKD,2022-02-03 01:01,2022-03-15 09:01,Newtownards,GuestRoom,ProximitySensor,Oppo Find X,None,None,loyally0ragged001waves1,50.109.201.254,rhvw654gjo9fkpol
5bz65m1,WJN,2021-07-27 14:12,2021-02-18 14:15,Armagh,Frontyard,PhotoelectricSensor,HTC One S9,None,None,cautiously0sneaky000pie1,192.168.0.108,tw70s3ahow3wkrzz
a8p9nsl,FLF,2021-04-14 13:39,2021-11-26 22:26,Tralee,Backyard,ElectricalSensor,Oppo Find X2/Pro,None,None,effectively1pricey001zipper1,201.215.235.109,ulglcbmlf0bbhgpb
fnvdbfy,XCW,2021-09-11 22:48,2021-06-27 04:01,Drogheda,Familyroom,LeakSensor,Sony Xperia XA,None,None,cruelly1grey001table1,192.168.0.108,g18557oab9ncybmc
yjbu4ws,GRM,2022-04-21 00:42,2021-07-06 10:26,Castlebar,#REF!,LeakSensor,Samsung Galaxy A01,None,None,tomorrow1nifty100condition0,201.215.235.109,lx90vfp0fnnxabg4
3ob7x1m,HKX,2021-09-20 08:32,2021-04-09 22:05,Waterford,Bedroom,PressureSensor,HTC 10 Lifestyle,None,None,wholly0wandering1curve0property0,201.215.235.109,lrv8gh0n8buombcc
9cip69z,EZY,2022-02-27 22:24,2021-02-07 23:57,Sligo,Frontyard,ParticleSensor,Asus ZenFone 3,None,None,however0round001paper1,201.215.235.109,k8seh1oh00wsfmv5
7jh4no0,UWS,2022-02-19 02:02,2021-07-03 11:41,Swords,Backyard,ParticleSensor,Honor 20i,None,None,regularly1silent1pack1stone0,192.168.0.108,t8c5v3kytd2qdhcf
9hu6kyy,UWS,2021-03-26 15:48,2021-12-12 17:23,Arklow,Backyard,ParticleSensor,Samsung Galaxy S2,None,None,truly1tricky101amusement1,192.168.0.108,olhnp0uuzkec6y1m
ycslkvj,FLF,2021-12-19 08:04,2021-08-23 18:58,Coleraine,Bathroom,LeakSensor,Samsung Galaxy S7/Edge,None,None,certainly0eager100yak1,201.215.235.109,36of96tx2knsbbsu
p4uboh4,SLZ,2021-01-13 10:01,2021-05-06 21:32,Clonmel,Bedroom,MetalSensor,HTC Wildfire,None,None,anyway1voiceless101trip1,192.168.0.108,3v7p8lvfbcpu48r8
fb13ofy,LYC,2022-05-08 19:35,2021-07-03 00:35,Cork,#REF!,LeakSensor,Nokia 6.2,None,None,instead1complete1switch0property0,201.215.235.109,cir5k6j7cn5u7yx4
oafl1f0,QAR,2021-03-26 09:53,2021-12-11 15:38,Dungannon,Kitchen,PositionSensor,Huawei Nova 7/Pro/SE,None,None,joshingly1recondite000scale1,192.168.0.108,yjw5lo35byc5hdxp
l6hmthr,GWG,2022-04-01 22:50,2022-05-22 14:41,Ashbourne,Garage,LevelSensor,HTC Desire 820,None,None,happily1wretched001kettle1,201.215.235.109,71h2hettdsze0ap4
gf33ud8,EZY,2022-03-13 19:23,2022-02-02 13:53,Dundalk,Bathroom,MotionSensor,HTC Desire 830,None,None,sheepishly1aquatic1unite0use1,201.215.235.109,vdd5y58n2ij4zyja
va5z20q,BCX,2021-07-10 20:55,2022-03-18 17:26,Newry,Basement,MetalSensor,Asus ZenFone 5 (2015),None,None,truly1right101throat0,#N/A,qjfg1kokj9pqw4gm
7rg3la1,HKX,2021-11-24 20:55,2021-10-17 04:00,Navan,Diningroom,ProximitySensor,Huawei Ascend Mate,None,None,enthusiastically0recondite001sheet0,201.215.235.109,v3ev87nc5c1nv4jj
bffjatq,WZP,2021-10-02 02:44,2021-05-20 07:50,Newry,Kitchen,MotionSensor,HTC One M9+ Supreme Camera Edition,None,None,correctly1nebulous0extend0grass0,192.168.0.108,vdd5y58n2ij4zyja
8im4gs4,UWS,2021-05-30 07:24,2021-03-15 08:55,Killarney,GuestRoom,LevelSensor,Oppo Find X2/Pro,None,None,furiously0amusing1jail1minute0,192.168.0.108,6nkmcgfdf58jnsj9
c2hrcus,GWG,2022-05-29 01:44,2022-01-17 09:27,Omagh,Kitchen,TemperatureSensor,Samsung Galaxy A10s,None,None,thoughtfully0sneaky1transport0control0,201.215.235.109,579lg1xn57234tam
zp1ijwm,GRM,2021-02-09 21:22,2022-06-08 19:53,Larne,Kitchen,ProximitySensor,Asus PadFone 2,None,None,joshingly0eager0charge0base1,201.215.235.109,q04dz7qzqnatqjnd
ysr61hy,WJN,2022-04-14 18:50,2021-08-22 03:30,Antrim,Diningroom,MotionSensor,Oppo Reno2,None,None,anyway0selfish001zipper0,192.168.0.108,0w61o33ulkjmm3oh
h6ucec9,GRM,2021-02-28 20:34,2021-11-04 07:36,Lisburn,#REF!,MotionSensor,Honor Play 4T/Pro,None,None,far0sad1own0stick1,201.215.235.109,lrv8gh0n8buombcc
a2dtj1u,WZP,2022-04-24 08:10,2021-06-25 19:01,Dundalk,Bedroom,PhotoelectricSensor,OnePlus 8T,None,None,properly0giant1sprout0market0,192.168.0.108,tel62pqk5l2yjfy3
yq07cal,PCS,2021-02-22 14:06,2021-10-18 11:22,Portlaoise,Kitchen,MotionSensor,Huawei Ascend Mate 7,None,None,altogether0knowing100yak0,188.247.201.145,9qtq727b3kcpvkb4
56r6o7s,MCY,2021-05-04 20:40,2021-06-17 02:52,Killarney,Diningroom,FlameSensor,HTC Desire 530,None,None,truthfully1wonderful000waves1,201.215.235.109,lrv8gh0n8buombcc
67s76b4,HKX,2021-10-05 03:02,2021-08-16 08:13,Ennis,Livingroom,FlameSensor,Oppo Reno5,None,None,shyly1sleepy000appliance0,201.215.235.109,71h2hettdsze0ap4
gou21pk,PCS,2022-04-18 05:43,2021-05-22 23:23,Larne,Garage,ContactSensor,HTC Exodus 1,None,None,unaccountably0angry101trick1,188.247.201.145,7t2vi1n3xssih0qa
5sr9moy,FVC,2021-04-01 20:27,2022-01-28 02:45,Drogheda,GuestRoom,MetalSensor,Sony Xperia X/Performance,None,None,unethically0open000stem1,201.215.235.109,iok5x3b1b4fy4kiv
xfnxd30,BCX,2021-06-04 22:59,2021-05-06 14:02,Cookstown,Diningroom,ProximitySensor,Huawei Sonic,None,None,technically1squeamish1muddle0snake1,#N/A,iok5x3b1b4fy4kiv
mgyrqvu,PKD,2021-06-01 13:33,2021-01-17 23:59,Limavady,Bedroom,ParticleSensor,Asus ZenFone 6 (2014),None,None,totally1shut0squeak0waves1,50.109.201.254,ppt9jmamgd59gls5
96x9p4u,WRV,2021-03-31 02:45,2021-06-25 17:35,Greystones,Kitchen,RadiationSensor,Honor Play 8A,None,None,curiously1clear0tremble0jail0,192.168.0.108,2f1q2c5s70pwml55
eaa94ih,MCY,2021-08-03 13:26,2021-08-12 03:43,Mullingar,Familyroom,VisionAndImaging Sensor,Nubia N3,None,None,unnecessarily0right0receive0waves0,201.215.235.109,qjfg1kokj9pqw4gm
fqyjec0,GWG,2021-05-11 09:43,2021-04-21 07:49,Tralee,GuestRoom,FlameSensor,Samsung Galaxy A01,None,None,enthusiastically0adventurous000stem1,201.215.235.109,nldvbvgmscstwzgy
oaguamu,LYC,2022-05-20 08:26,2022-01-20 17:46,Newtownabbey,Livingroom,VisionAndImaging Sensor,HTC Legend,None,None,tenderly1kindly1curve0bone1,201.215.235.109,7dy5ik5jehbnn5yc
owtardy,PZA,2021-10-25 07:13,2022-05-05 19:56,Newbridge,Kitchen,PressureSensor,Oppo N1,None,None,politely0alluring101control1,192.168.0.108,milc8lbibmlyfk66
rcm6jtb,PKD,2021-10-24 02:45,2021-01-19 00:16,Cookstown,Diningroom,RadiationSensor,HTC One Mini 2,None,None,crossly1necessary1own0calculator1,50.109.201.254,cqcho4z61zck6qvl
